ID	Mean	NonPregnant1	NonPregnant2	NonPregnant3	NonPregnant4	Gene	RefSeq	Region
7898957	8.99941025	8.916121	9.1259	8.954706	9.000914	RCAN3	NM_013441 	chr1:24829380-24863506
8002987	8.99918725	9.131321	8.766203	8.777949	9.321276	C16orf61	NM_020188 	chr16:81009699-81040496
7993872	8.998201	8.849162	8.915029	9.149208	9.079405	UQCRC2	NM_003366 	chr16:21963981-21994673
8080685	8.99689175	8.44531	9.828185	8.961777	8.752295	SLMAP	NM_007159 	chr3:57743028-57914894
7927889	8.995226	9.332512	8.630332	9.066922	8.951138	CCAR1	NM_018237 	chr10:70480971-70552134
8020110	8.995154	8.587778	9.494171	8.849024	9.049643	RAB31	NM_006868 	chr18:9708228-9862548
8024111	8.991916	8.974178	8.654881	9.151774	9.186831	CNN2	NM_004368 	chr19:1026298-1039064
7995017	8.9906305	9.156192	9.071324	7.307646	10.42736	STX4	NM_004604 	chr16:31044864-31051489
8057744	8.9887755	8.088607	9.754035	9.068683	9.043777	STAT1	NM_007315 	chr2:191833876-191878936
7937335	8.988407	8.474375	9.694092	9.043937	8.741224	IFITM1	NM_003641 	chr11:313853-315272
8063607	8.9873865	9.153542	9.079386	8.774968	8.94165	RAB22A	NM_020673 	chr20:56884771-56942563
8061324	8.9864225	9.341593	8.676356	8.951633	8.976108	XRN2	NM_012255 	chr20:21283942-21370465
7927936	8.98129575	8.81576	9.71163	8.762851	8.634942	DDX21	NM_004728 	chr10:70715884-70744829
7988245	8.98070325	9.093117	8.778384	9.067284	8.984028	MFAP1	NM_005926 	chr15:44096733-44117000
7926239	8.9789105	9.37978	8.909924	8.390713	9.235225	OPTN	NM_001008211 	chr10:13141449-13180291
8046169	8.97464575	8.834412	9.130295	9.083564	8.850312	PPIG	NM_004792 	chr2:170440850-170494254
8146427	8.9739615	9.206686	9.404297	9.616423	7.66844	PCMTD1	NM_052937 	chr8:52730145-52732120
8140967	8.97291675	9.668084	8.785419	8.946259	8.491905	SAMD9	NM_017654 	chr7:92728831-92747336
8106181	8.97240775	9.16118	9.021535	8.913857	8.793059	BTF3	NM_001037637 	chr5:72794233-72801460
7972062	8.9701265	9.103273	9.540527	8.580888	8.655818	FBXL3	NM_012158 	chr13:77579387-77601296
7914180	8.96989925	9.265593	7.123038	9.666015	9.824951	SPCS2	NM_014752 	chr1:28422253-28422708
7920799	8.96950575	8.795669	8.756124	9.253712	9.072518	YY1AP1	NM_139118 	chr1:155629233-155658791
8176282	8.968883	9.439753	8.411332	9.338844	8.685603	PGAM4	NM_001029891 	chrX:77223458-77225135
7977077	8.967183	9.648516	9.278594	8.274339	8.667283	MARK3	NM_001128918 	chr14:103851771-103970168
7962904	8.96692375	7.780812	9.411908	9.752616	8.922359	ARF3	NM_001659 	chr12:49329992-49351310
8086706	8.96283925	9.231084	9.441761	8.999277	8.179235	SETD2	NM_014159 	chr3:47057906-47205457
8046003	8.95949225	9.76486	8.185217	9.369045	8.518847	GCA	NM_012198 	chr2:163200646-163217629
7912808	8.958907	9.320695	8.258244	9.357594	8.899095	NBPF10	NM_001039703 	chr1:16888923-16940041
7996393	8.954771	9.106825	7.926508	9.339637	9.446114	CBFB	NM_001755 	chr16:67063050-67134961
8000482	8.94925325	8.853419	9.894751	9.311732	7.737111	XPO6	NM_015171 	chr16:28109300-28223190
8137257	8.948963	9.011639	9.322128	9.084978	8.377107	GIMAP5	NM_018384 	chr7:150434451-150440736
8092564	8.93959725	8.57941	9.05424	9.588845	8.535894	TRA2B	NM_004593 	chr3:185634532-185655812
8078227	8.93770575	9.553483	9.151114	7.899709	9.146517	KAT2B	NM_003884 	chr3:20081524-20196392
8128111	8.936937	8.821762	8.983482	9.12007	8.822434	UBE2J1	NM_016021 	chr6:90036344-90062619
8154785	8.93635275	8.996263	7.800591	9.330913	9.617644	CHMP5	NM_016410 	chr9:33264167-33281525
8108435	8.93578875	9.189466	8.686885	8.904768	8.962036	UBE2D2	NM_181838 	chr5:138940751-139008019
8105778	8.934872	9.191844	9.209745	8.354926	8.982973	PIK3R1	NM_181523 	chr5:67511604-67597649
8109697	8.9328015	9.141556	8.88887	9.217927	8.482853	CCNG1	NM_004060 	chr5:162864577-162872022
8020878	8.931687	8.274714	8.938233	9.161449	9.352352	MAPRE2	NM_014268 	chr18:32621381-32721824
7935910	8.9263155	9.069829	9.01141	8.711093	8.91293	MGEA5	NM_012215 	chr10:103544209-103578180
8113214	8.92584775	9.345863	8.990026	8.896437	8.471065	GLRX	NM_002064 	chr5:95149553-95158709
8064790	8.92568525	9.149414	8.541399	8.804116	9.207812	RASSF2	NM_014737 	chr20:4760669-4804291
7902495	8.9248845	8.378534	8.73855	10.07163	8.510824	NEXN	NM_144573 	chr1:78354313-78409576
7907439	8.9241785	9.028068	8.968562	9.962789	7.737295	PRDX6	NM_004905 	chr1:173446405-173457954
7903541	8.92378275	9.526744	8.431586	8.941504	8.795297	STXBP3	NM_007269 	chr1:109289308-109352148
8162086	8.91879725	8.224861	9.227937	9.212067	9.010324	AGTPBP1	NM_015239 	chr9:88161455-88356909
7963988	8.918154	8.775071	9.09133	8.664554	9.141661	SMARCC2	NM_003075 	chr12:56556767-56583351
8124926	8.916223	8.92058	8.91309	8.124201	9.707021	BAT1	NM_004640 	chr6:31497996-31510225
8173732	8.91495025	9.006891	8.367355	8.420065	9.86549	TAF9B	NM_015975 	chrX:77385245-77395203
8049016	8.914923	8.350709	9.317225	8.108453	9.883305	PSMD1	NM_002807 	chr2:231921592-232037929
8084844	8.9122455	8.812868	8.940503	8.746409	9.149202	OPA1	NM_130837 	chr3:193311013-193415315
8167334	8.91184525	9.635964	7.987658	8.738969	9.28479	WAS	NM_000377 	chrX:48542168-48549818
8047381	8.91116325	9.137885	9.022671	9.690655	7.793442	CFLAR	NM_003879 	chr2:201980890-202029016
7984155	8.910319	9.206874	8.135546	8.841074	9.457782	SNX1	NM_003099 	chr15:64388177-64436433
8146122	8.90800675	8.637155	9.043504	9.196507	8.754861	GOLGA7	NM_016099 	chr8:41348081-41368499
8173135	8.90509525	9.80089	8.508753	8.707398	8.60334	ALAS2	NM_000032 	chrX:55035488-55057411
7962869	8.9019345	8.846701	8.933507	8.245906	9.581624	DDX23	NM_004818 	chr12:49223539-49245957
8126394	8.89721075	9.994045	9.813997	8.152948	7.627853	MRPS10	NM_018141 	chr6:42174539-42185613
7935337	8.89516125	8.586838	9.267536	9.174163	8.552108	PIK3AP1	NM_152309 	chr10:98352686-98480279
7935002	8.89258575	9.700996	8.906242	8.802094	8.161011	SRP9	NM_003133 	chr10:93565800-93567579
8006690	8.89173875	9.696916	7.903042	8.989748	8.977249	AATF	NM_012138 	chr17:35306175-35414171
7969693	8.89099	7.991196	9.791738	8.730919	9.050107	RAP2A	NM_021033 	chr13:98086474-98120245
8070297	8.888756	9.102207	8.973911	8.954205	8.524701	ERG	NM_001136154 	chr21:39739183-40033618
8036755	8.886873	9.728966	8.472815	9.364634	7.981077	CLC	NM_001828 	chr19:40221895-40228668
8027473	8.8855735	6.613513	9.406595	9.504746	10.01744	PDCD5	NM_004708 	chr19:33072104-33078331
7906400	8.88431025	8.5205	8.869379	9.093558	9.053804	IFI16	NM_005531 	chr1:158969758-159024945
8050302	8.88397525	8.408293	8.311425	9.661485	9.154698	ROCK2	NM_004850 	chr2:11321778-11484711
7923917	8.880609	9.034749	8.964635	8.983248	8.539804	FAIM3	NM_005449 	chr1:207077643-207095343
8053059	8.877215	9.310338	9.854532	9.535684	6.808306	BOLA3	NM_212552 	chr2:74362528-74375039
8101925	8.87667725	8.985823	8.513022	9.794025	8.213839	MAPKSP1	NM_021970 	chr4:100802122-100815703
7959070	8.87113225	8.840796	8.797848	8.95843	8.887455	PEBP1	NM_002567 	chr12:118573870-118583390
8041027	8.86914625	7.62694	8.739363	8.981272	10.12901	MRPL33	NM_004891 	chr2:27994584-28002608
8169617	8.86369575	7.13072	9.397671	9.913613	9.012779	PGRMC1	NM_006667 	chrX:118370216-118378429
7916077	8.86297425	9.439416	8.357333	9.159277	8.495871	NRD1	NM_002525 	chr1:52254863-52344477
7908437	8.85835625	8.646526	8.85438	8.506118	9.426401	CDC73	NM_024529 	chr1:193090919-193223031
8138361	8.852076	9.448822	8.8958	9.077362	7.98632	RPL36A	NM_021029 	chr7:15741057-15741377
8170906	8.85041725	9.442278	7.8362	8.558037	9.565154	FAM50A	NM_004699 	chrX:153672502-153679008
7955425	8.84985575	9.430926	7.958261	9.412546	8.59769	ATF1	NM_005171 	chr12:51157861-51214061
7978766	8.849026	8.973083	8.963953	8.278112	9.180956	FKBP3	NM_002013 	chr14:45585105-45604522
8146517	8.84439825	8.959489	9.569612	7.877584	8.970908	CHCHD7	NM_001011667 	chr8:57124315-57131357
8001185	8.843333	9.710671	8.759735	9.519613	7.383313	DNAJA2	NM_005880 	chr16:46990294-47007578
7915207	8.842515	9.113326	8.897194	8.513603	8.845937	PABPC4	NM_001135653 	chr1:40026488-40042462
8046099	8.835929	9.23863	8.723818	8.273838	9.10743	NOSTRIN	NM_001039724 	chr2:169659107-169721565
8083709	8.83462525	8.893218	8.65627	8.731446	9.057567	SMC4	NM_005496 	chr3:160117424-160152741
7955890	8.83306875	9.254511	8.054668	8.992659	9.030437	HNRNPA1	NM_031157 	chr12:54674488-54680872
7974455	8.8326295	9.316843	7.884074	8.809649	9.319952	MAPK1IP1L	NM_144578 	chr14:55518362-55536912
7997712	8.8315945	8.676995	8.960007	8.446435	9.242941	IRF8	NM_002163 	chr16:85932771-85956212
7927108	8.8310785	8.878538	8.637269	9.416095	8.392412	BMS1	NM_014753 	chr10:43278249-43326856
7998774	8.8306545	8.561706	8.807312	8.779957	9.173643	RNPS1	NM_080594 	chr16:2303117-2318114
7970864	8.8288745	8.766915	7.981163	8.909228	9.658192	HSPH1	NM_006644 	chr13:31710762-31736502
7965123	8.82802775	8.454788	9.367966	8.975716	8.513641	PPP1R12A	NM_001143885 	chr12:80168186-80329235
8042576	8.82799625	8.638777	9.042512	8.692478	8.938218	NAGK	NM_017567 	chr2:71295447-71305771
8106354	8.82568925	8.512304	8.853619	9.394135	8.542699	IQGAP2	NM_006633 	chr5:75699149-76003957
7938154	8.824864	8.485491	8.728455	9.333462	8.752048	ILK	NM_004517 	chr11:6624964-6632101
8065569	8.820751	9.195063	8.038408	9.601004	8.448529	BCL2L1	NM_138578 	chr20:30252255-30310705
8017711	8.81867375	8.015389	8.912771	9.290207	9.056328	GNA13	NM_006572 	chr17:63006833-63052754
7970704	8.8153425	9.217578	8.072236	8.47344	9.498116	MTIF3	NM_001166263 	chr13:28008952-28024739
7980891	8.812801	8.813261	8.953176	8.642449	8.842318	TC2N	NM_001128596 	chr14:92246526-92333857
8072876	8.81268575	8.177881	8.855858	8.727844	9.48916	LGALS1	NM_002305 	chr22:38071613-38075809
8117219	8.8113255	8.368004	7.96677	9.265667	9.644861	ACOT13	NM_018473 	chr6:24667275-24701942
8047339	8.81059525	8.440464	10.02061	9.755227	7.02608	BZW1	NM_014670 	chr2:201676313-201688566
7980005	8.809176	8.826051	8.191941	9.101745	9.116967	NUMB	NM_001005743 	chr14:73741918-73925286
7956670	8.80534575	8.768497	8.923364	8.86582	8.663702	USP15	NM_006313 	chr12:62654138-62799898
7939368	8.80476075	8.397161	9.158186	8.853346	8.81035	TRIM44	NM_017583 	chr11:35684353-35829775
8034021	8.80311325	9.646328	8.858813	8.394662	8.31265	CDC37	NM_007065 	chr19:10501809-10514271
7914094	8.802538	8.569743	8.703267	8.938227	8.998915	WASF2	NM_006990 	chr1:27730730-27816669
7956220	8.80012275	6.245198	11.05782	7.265533	10.63194	OBFC2B	NM_024068 	chr12:56618151-56623638
7989224	8.79981325	8.209284	9.167531	9.081286	8.741152	ADAM10	NM_001110 	chr15:58888510-59042177
7916045	8.79867775	8.875183	8.843228	9.214207	8.262093	EPS15	NM_001981 	chr1:51819935-51985000
8083876	8.7981805	9.076044	8.871908	9.268754	7.976016	SKIL	NM_005414 	chr3:170075513-170110536
7979824	8.7974385	8.995325	9.03066	8.527593	8.636176	ACTN1	NM_001130004 	chr14:69341037-69446010
8083656	8.7969315	9.477393	8.69371	10.1823	6.834323	MFSD1	NM_022736 	chr3:158519857-158547536
8156945	8.795162	9.08847	8.682868	8.414966	8.994344	RNF20	NM_019592 	chr9:104296133-104325626
8083063	8.79358375	9.268117	8.392516	8.509006	9.004696	SLC25A36	NM_001104647 	chr3:140660688-140696153
8064351	8.7916825	8.828808	8.326438	8.732922	9.278562	CSNK2A1	NM_177559 	chr20:458663-524482
7906564	8.789689	9.493425	8.517105	8.988774	8.159452	PEA15	NM_003768 	chr1:160175125-160185166
8042495	8.78785475	8.712841	8.561934	8.615947	9.260697	SNRNP27	NM_006857 	chr2:70121090-70132349
7928959	8.78437	8.787972	9.093663	8.903371	8.352474	PTEN	NM_000314 	chr10:89622870-89731687
8088718	8.7827535	8.549412	8.512018	9.35736	8.712224	UBA3	NM_003968 	chr3:69103881-69129524
8057677	8.77802925	10.12958	8.388696	7.693477	8.900364	SLC40A1	NM_014585 	chr2:190425316-190445613
7971550	8.7779465	9.018014	7.825377	8.675812	9.592583	MED4	NM_014166 	chr13:48627461-48669267
7903321	8.77549325	9.079258	7.863517	9.157534	9.001664	RTCD1	NM_001130841 	chr1:100731749-100758325
7934133	8.7749525	8.287813	8.968902	8.984444	8.858651	PPA1	NM_021129 	chr10:71962586-71993190
8026106	8.77404525	8.406054	9.507919	8.212767	8.969441	CALR	NM_004343 	chr19:13049392-13055304
8070811	8.772973	7.864603	8.590733	8.958286	9.67827	SUMO3	NM_006936 	chr21:46225532-46238044
7950284	8.77247575	8.708738	9.397259	8.493597	8.490309	RAB6A	NM_002869 	chr11:73386683-73472201
7935810	8.76971825	9.751274	8.774147	8.738441	7.815011	NDUFB8	NM_005004 	chr10:102283056-102289757
7976648	8.76691925	8.12519	8.630672	8.616917	9.694898	CCNK	NM_001099402 	chr14:99947739-99977852
7902367	8.766289	8.764059	8.386545	9.548124	8.366428	ACADM	NM_000016 	chr1:76190036-76229364
8068062	8.76525425	8.214032	8.421346	9.260149	9.16549	USP16	NM_006447 	chr21:30396938-30426811
8084963	8.76397725	8.771873	8.343668	8.891603	9.048765	PAK2	NM_002577 	chr3:196466915-196559359
8008113	8.762456	8.716494	9.107534	8.683508	8.542288	CALCOCO2	NM_005831 	chr17:46908372-46942229
8079021	8.761836	8.715698	8.597016	8.715289	9.019341	CTNNB1	NM_001904 	chr3:41241000-41281934
8074464	8.76148225	7.289969	9.527987	8.717145	9.510828	UFD1L	NM_005659 	chr22:19437464-19466726
7928600	8.76027625	9.069511	8.466628	8.552795	8.952171	EIF5AL1	NM_001099692 	chr10:81272357-81276188
7901376	8.7600605	8.905025	8.623198	9.201221	8.310798	RNF11	NM_014372 	chr1:51701943-51739210
8008493	8.756925	8.476346	8.748391	8.864696	8.938267	LUC7L3	NM_016424 	chr17:48796964-48830072
8023481	8.754865	7.768574	9.626818	9.481027	8.143041	NARS	NM_004539 	chr18:55267888-55289018
8152867	8.7547355	9.097542	7.953782	8.841404	9.126214	ASAP1	NM_018482 	chr8:131064353-131414217
8063078	8.754106	8.003748	9.426651	9.521516	8.064509	CTSA	NM_001127695 	chr20:44518783-44527459
8096938	8.75375325	8.737063	8.997394	8.805949	8.474607	LARP7	NM_016648 	chr4:113558120-113578742
7970907	8.753021	8.985495	8.857775	8.978401	8.190413	N4BP2L2	NM_014887 	chr13:33006554-33112919
7949377	8.74842275	8.373826	8.86491	8.569057	9.185898	FAU	NM_001997 	chr11:64888102-64889660
8009382	8.74688825	9.05428	8.326639	8.350315	9.256319	BPTF	NM_004459 	chr17:65821780-65980492
8067288	8.74583775	8.67641	9.066665	8.052826	9.18745	ATP5E	NM_001001977 	chr20:57603733-57607422
8001496	8.74577675	8.951433	8.909417	8.703876	8.418381	NUDT21	NM_007006 	chr16:56463045-56485265
7992402	8.74507225	8.4191	8.652054	8.434085	9.47505	NDUFB10	NM_004548 	chr16:2009519-2011976
8151254	8.74382175	8.224364	9.30324	9.272373	8.17531	NCOA2	NM_006540 	chr8:71024267-71316020
8001693	8.742915	8.085825	9.089972	9.064322	8.731541	CNOT1	NM_016284 	chr16:58553855-58663750
7957052	8.74091425	9.646532	8.397864	9.312485	7.606776	CCT2	NM_006431 	chr12:69979208-69995357
8073457	8.74087125	8.655978	8.915773	8.611042	8.780692	XRCC6	NM_001469 	chr22:42017295-42060052
8093314	8.73967075	9.04088	8.599955	9.309588	8.00826	NDUFB4	NM_004547 	chr3:120315128-120321175
8116760	8.73886075	8.787857	8.823376	8.852741	8.491469	RIOK1	NM_031480 	chr6:7390026-7418270
7950606	8.738036	8.304152	9.245441	8.63673	8.765821	RSF1	NM_016578 	chr11:77377274-77531880
7958262	8.734833	9.183674	8.336736	8.203459	9.215463	TCP11L2	NM_152772 	chr12:106696581-106740793
7919825	8.72789775	8.519327	8.594838	8.979162	8.818264	ARNT	NM_001668 	chr1:150782186-150849213
8091764	8.72687975	9.145895	8.981518	8.655727	8.124379	KPNA4	NM_002268 	chr3:160217955-160283376
7961102	8.72660675	9.472047	8.479351	9.509811	7.445218	CLEC1B	NM_016509 	chr12:10145660-10166023
7902594	8.726224	8.680212	9.177367	9.340581	7.706736	PRKACB	NM_182948 	chr1:84543741-84704181
8013581	8.72542925	7.883744	8.482413	8.894217	9.641343	IFT20	NM_174887 	chr17:26655353-26662503
8175393	8.72470025	8.055803	9.45598	8.459253	8.927765	ARHGEF6	NM_004840 	chrX:135747706-135864247
8152041	8.721444	9.424431	7.948696	8.186334	9.326315	RNF19A	NM_183419 	chr8:101269288-101322327
7960716	8.72034775	9.552101	7.901442	9.465109	7.962739	PHB2	NM_001144831 	chr12:7074515-7079916
7968126	8.71897425	9.311532	8.844646	8.537059	8.18266	LSP1	NM_002339 	chr13:25591541-25591675
8133876	8.7187085	8.202641	9.46484	8.772656	8.434697	CD36	NM_001001548 	chr7:80231523-80306326
8025414	8.7182735	8.096362	9.137528	8.713086	8.926118	RAB11B	NM_004218 	chr19:8455229-8469309
8178419	8.716317	7.816278	9.306382	8.377171	9.365437	FLOT1	NM_005803 	chr6:30695188-30710453
8070160	8.7161875	8.903496	8.99078	8.794994	8.17548	ATP5O	NM_001697 	chr21:35275757-35288284
7995552	8.7157705	8.727925	9.152429	8.707906	8.274822	CYLD	NM_015247 	chr16:50775961-50835846
8056545	8.714756	7.692104	8.919144	9.389672	8.858104	STK39	NM_013233 	chr2:168810530-169104178
8051387	8.7131025	9.108379	8.685046	9.584777	7.474208	DPY30	NM_032574 	chr2:32248961-32264881
8123744	8.71185925	7.418494	8.419636	10.49271	8.516597	F13A1	NM_000129 	chr6:6144317-6320902
8087283	8.71183625	8.813833	8.582726	9.217548	8.233238	QARS	NM_005051 	chr3:49133365-49142190
7915882	8.71040475	8.599283	8.456116	8.729797	9.056423	KIAA0494	NM_014774 	chr1:47140831-47184736
7902634	8.703742	7.524305	9.230504	8.854771	9.205388	RPF1	NM_025065 	chr1:84944940-84963473
8137232	8.70244375	9.143385	9.119154	8.474823	8.072413	GIMAP8	NM_175571 	chr7:150147962-150176483
8054930	8.6995845	9.137184	8.439832	8.479733	8.741589	MKI67IP	NM_032390 	chr2:122484095-122494480
8050565	8.6955775	8.824603	8.243411	9.018673	8.695623	PUM2	NM_015317 	chr2:20448452-20550467
7999642	8.694618	8.898234	8.100848	8.69097	9.08842	KIAA0430	NM_014647 	chr16:15688244-15737009
8128650	8.6945875	8.713338	9.420527	8.369375	8.27511	SEC63	NM_007214 	chr6:108188960-108279393
8114861	8.69319475	8.686306	9.019392	8.826211	8.24087	LARS	NM_020117 	chr5:145492589-145562294
7974621	8.6925705	9.096139	8.434575	8.654311	8.585257	ARID4A	NM_002892 	chr14:58765222-58840451
8163185	8.69226075	9.44408	9.018929	9.34984	6.956194	TXN	NM_003329 	chr9:113006091-113018920
8161044	8.69090025	8.274899	9.397105	8.668665	8.422932	TPM2	NM_003289 	chr9:35681989-35691017
7975224	8.690888	9.13306	8.586658	8.801112	8.242722	EIF2S1	NM_004094 	chr14:67827034-67853233
8098714	8.6888235	8.951878	8.883578	9.724997	7.194841	FRG1	NM_004477 	chr4:190861974-190884359
8115234	8.6876985	8.776817	8.268998	9.555599	8.14938	ANXA6	NM_001155 	chr5:150480268-150537367
7958414	8.68589675	8.62027	8.995352	8.336633	8.791332	ISCU	NM_014301 	chr12:108955239-108963160
7955810	8.684567	7.885768	9.298077	9.142421	8.412002	PRR13	NM_018457 	chr12:53835446-53840427
8004510	8.68173575	8.948748	8.653262	8.64748	8.477453	CD68	NM_001251 	chr17:7482805-7485431
8044258	8.679102	8.349613	9.181089	9.152131	8.033575	LIMS1	NM_001193483 	chr2:109150879-109300901
8005809	8.6781665	8.369511	9.508062	8.053759	8.781334	LGALS9	NM_009587 	chr17:25956824-25976586
8105612	8.67060725	8.974287	8.454123	8.833851	8.420168	CWC27	NM_005869 	chr5:64064755-64314590
8133690	8.66998425	8.740613	9.022448	8.775679	8.141197	MDH2	NM_005918 	chr7:75677392-75695931
8162147	8.6688125	8.67472	8.670721	8.458288	8.871521	ZCCHC6	NM_024617 	chr9:88902648-88969378
8062603	8.66855325	9.056336	7.735572	8.798578	9.083727	TOP1	NM_003286 	chr20:39657462-39753127
8147172	8.665314	8.630909	8.736746	8.937654	8.355947	CPNE3	NM_003909 	chr8:87497070-87573726
7959023	8.6643735	9.066059	8.042128	9.236259	8.313048	MAP1LC3B2	NM_001085481 	chr12:117013748-117014125
7907310	8.65960975	8.539398	8.582043	8.964724	8.552274	BAT2L2	NM_015172 	chr1:171454666-171562650
7930008	8.65899075	8.921546	8.591501	8.791383	8.331533	NOLC1	NM_004741 	chr10:103912117-103923627
8122440	8.656145	9.214736	7.24963	8.59794	9.562274	LTV1	NM_032860 	chr6:144164481-144184949
8006638	8.65612575	8.640364	8.993145	8.621819	8.369175	GGNBP2	NM_024835 	chr17:34900804-34946278
7956819	8.65580825	8.659595	8.927134	8.31393	8.722574	RASSF3	NM_178169 	chr12:65004292-65089192
8016982	8.65557525	7.95548	9.11935	9.476212	8.071259	SUPT4H1	NM_003168 	chr17:56422539-56430691
8108066	8.6526125	9.110773	8.63107	8.806342	8.062265	UBE2B	NM_003337 	chr5:133706870-133727799
8002041	8.65038275	9.056635	9.178144	9.132206	7.234546	ATP6V0D1	NM_004691 	chr16:67471917-67515089
8024936	8.646217	9.100168	8.603142	8.317246	8.564312	SAFB	NM_002967 	chr19:5623164-5668489
7974781	8.64566025	8.780356	8.545313	8.847121	8.409851	PPM1A	NM_021003 	chr14:60712470-60760073
7927649	8.6408145	8.988186	7.460029	8.70042	9.414623	CISD1	NM_018464 	chr10:60028818-60049346
8049199	8.64030075	8.80966	8.894889	7.831611	9.025043	GIGYF2	NM_001103147 	chr2:233562041-233723322
7966996	8.63997175	9.117826	8.400759	8.532515	8.508787	RPLP0	NM_053275 	chr12:120634503-120639014
8074251	8.63851275	8.598714	7.79302	9.187908	8.974409	ATP6V1E1	NM_001696 	chr22:18074902-18111588
8115022	8.63800675	8.844957	7.928179	8.852237	8.926654	CSNK1A1	NM_001025105 	chr5:148872925-148931007
8088384	8.631645	8.118343	8.892288	8.887042	8.628907	PDHB	NM_000925 	chr3:58413357-58419554
8026729	8.6309175	10.38546	6.784907	7.980577	9.372726	DDA1	NM_024050 	chr19:17420350-17431099
7924582	8.62947875	8.34938	8.437892	8.925852	8.804791	WDR26	NM_025160 	chr1:224572845-224622001
8172035	8.62603075	8.979452	9.179697	7.469173	8.875801	DYNLT3	NM_006520 	chrX:37696010-37706890
8080487	8.625311	8.277104	8.980494	9.223392	8.020254	PRKCD	NM_006254 	chr3:53195215-53226733
