Gene	TSS	Coverage
RGS14	chr5_176784843	13.3892584479
PRKAR1A	chr17_66409763	12.460196866
BTD	chr3_15643251	10.5317907479
PFDN6	chr6_33257373	11.2490033634
DPEP2	chr16_68033421	14.4582032395
HSF2BP	chr21_45079374	13.1596139644
FKBP7	chr2_179343355	11.7736294368
WDR72	chr15_53833300	13.6606108846
CFC1	chr2_131357148	25.9465929257
USP47	chr11_11862969	15.1313534094
TAF9	chr5_68665409	12.5786465648
ST20	chr15_80216096	10.7248624902
HINFP	chr11_118992232	13.0408950331
C9orf84	chr9_114521813	21.3511259348
DPEP1	chr16_89686999	13.7573509223
EAF1	chr3_15469063	12.7877303911
SYF2	chr1_25559013	12.3855478534
CYHR1	chr8_145690849	7.99886217136
C5orf38	chr5_2752244	14.5450240136
IGFBP6	chr12_53491435	14.0892109919
MAP6D1	chr3_183543393	12.9651981002
OR6C76	chr12_55820037	21.3172369085
KIAA0556	chr16_27561467	12.6302211091
ALDOC	chr17_26903951	13.8322955073
TMED2	chr12_124069075	11.1843787921
STXBP6	chr14_25519503	19.7379722653
MKKS	chr20_10414887	10.6671053765
ARID4B	chr1_235490802	9.10668218791
PCTP	chr17_53828465	13.5117467218
OPRM1	chr6_154407641	22.2144748753
PPID	chr4_159644552	12.935366487
UQCRH	chr1_46769284	11.5197319075
ATXN7	chr3_63953419	16.9676195016
PUM1	chr1_31538564	24.4871631754
FITM1	chr14_24600674	15.6695037947
CADM2	chr3_85008132	14.9450739684
CP	chr3_148939832	21.8711176125
CTCF	chr16_67596309	7.04285441348
LARP7	chr4_113558611	10.0678908805
RSPH10B	chr7_6793739	20.4918335193
CLDN24	chr4_184243579	22.0776534063
PRRX1	chr1_170633312	18.9147143543
EIF3I	chr1_32687970	12.1080884066
SSR2	chr1_155990758	14.5077352684
PLEKHG4	chr16_67312059	16.4189798191
VDAC2	chr10_76970299	9.46339130649
NIF3L1	chr2_201754107	13.0597846915
MAT2B	chr5_162930069	18.4249862099
ATP11B	chr3_182511290	9.95766319409
NUFIP1	chr13_45563613	15.0149474681
MRPL37	chr1_54665839	16.4448907226
TFDP1	chr13_114239055	8.67311321675
PSMC3	chr11_47448024	11.4886989972
SLC6A16	chr19_49828474	19.7038081212
GCC2	chr2_109065576	12.3512909196
ZNF644	chr1_91487812	11.9239871146
SGK223	chr8_8239344	20.8858867138
DBI	chr2_120124499	11.8896399478
ATP4B	chr13_114312513	19.5808927735
USP1	chr1_62902382	11.4769028847
TDRD12	chr19_33210678	13.9196009055
TRPC6	chr11_101454659	19.679484353
PDRG1	chr20_30539883	13.5241494078
IAH1	chr2_9614669	13.4464115596
C2orf78	chr2_74011315	35.1220863457
SLC16A6	chr17_66287405	11.1758611643
RFX2	chr19_6110664	8.22781706183
RNGTT	chr6_89673348	11.1686777415
PRDM16	chr1_2985741	12.2428204395
PGLS	chr19_17622431	10.5998388627
OR1L6	chr9_125512126	20.8372127753
KIAA0753	chr17_6544247	12.7743239731
MIOS	chr7_7606615	14.9351555208
SLC6A3	chr5_1445543	15.8841307242
SLC9A3	chr5_524549	17.7291700344
ACVR2B	chr3_38495789	10.4707045555
SLIT2	chr4_20255186	15.7736139934
CORO1B	chr11_67210983	11.3104765307
HIST1H1C	chr6_26056699	13.4002958145
TNIP3	chr4_122085495	20.6156544655
TGFA	chr2_70781147	12.3945030333
IPO7	chr11_9406168	13.4938347471
OR52A1	chr11_5173599	21.6191831974
ATMIN	chr16_81069457	10.5333514737
OR2T12	chr1_248458880	18.6877038271
PRH2	chr12_11081834	21.4754304518
ADCY5	chr3_123167392	10.7259678908
SERPINA12	chr14_94970559	23.5103061349
OR2AG1	chr11_6806247	24.5313915007
CCT8L2	chr22_17073700	19.4001149827
HIST1H4A	chr6_26021906	12.6180557972
SUN1	chr7_855193	12.6138912885
OR4A15	chr11_55135359	22.4022980352
SLC16A3	chr17_80190107	12.4805321813
HIPK1	chr1_114496498	26.1173923837
KCNE3	chr11_74178600	14.6711670407
FAM84B	chr8_127570711	16.7393536623
DDX42	chr17_61851548	9.68496147058
BOLL	chr2_198651036	16.366443301
RXFP1	chr4_159442865	22.3133637478
KCNS3	chr2_18059923	14.9418704317
PPP2R5C	chr14_102228134	6.28167070534
ANAPC5	chr12_121790265	11.5605551679
BCAP29	chr7_107221203	15.5042209825
RAG1	chr11_36589562	23.183816851
C18orf54	chr18_51885143	17.5586759044
DYNLRB2	chr16_80574848	15.8463234914
TM4SF4	chr3_149192367	19.9594775472
KIAA1804	chr1_233463513	11.0350960109
PRDX6	chr1_173446485	9.3506283814
CYFIP1	chr15_22892648	14.9242445748
SFXN2	chr10_104474297	12.5634289235
HTR7	chr10_92617671	13.7653477246
MXRA8	chr1_1297157	28.9816032178
JMJD6	chr17_74722881	12.150350878
ZNF347	chr19_53662313	11.5812361708
TMC7	chr16_18995255	20.8650602518
MYOF	chr10_95242074	17.650697321
MED21	chr12_27175454	13.5026860939
ASTL	chr2_96804175	17.3321219691
ACCS	chr11_44087728	15.1031570192
SLC8A1	chr2_40739575	19.8808061823
RNASE10	chr14_20978630	22.0581793301
GNB3	chr12_6950017	15.8906137086
PLA2G4E	chr15_42342901	24.3589993327
CCDC129	chr7_31592615	20.0405645519
GPS2	chr17_7218658	9.34675306914
NDUFB2	chr7_140396480	13.2823729321
PBX4	chr19_19729725	10.1772556995
ZP1	chr11_60635014	20.2364960618
LAIR1	chr19_54876721	15.402114531
ETFB	chr19_51869672	10.0175181953
DLG2	chr11_85338314	16.0389579702
RHBDL3	chr17_30593194	13.1633706627
GSDMA	chr17_38119225	16.2115273947
OR10H4	chr19_16059817	22.8200250501
ODF1	chr8_103563847	24.4806182489
NAAA	chr4_76862166	14.4465223565
PRKAG1	chr12_49412531	11.0640879514
SPG11	chr15_44955876	12.5891800177
TLK1	chr2_171923483	17.8367086207
NRBP2	chr8_144923146	8.55399489861
KIAA1217	chr10_23983674	17.2782115628
FAM35A	chr10_88854952	11.35602317
GLP2R	chr17_9728867	21.768955004
PRAMEF13	chr1_13452656	31.5342197216
BCAT1	chr12_25102393	15.5318730395
GCNT1	chr9_79115548	21.256811261
CYB561	chr17_61518207	19.8638570464
EPS15L1	chr19_16582823	9.56181220522
ARL17A	chr17_44657088	11.2689755027
KRTAP4-7	chr17_39240458	22.9778359832
POLD3	chr11_74303574	14.7381999684
PTAFR	chr1_28520447	19.3035480954
NRF1	chr7_129269918	20.0728859679
XRCC1	chr19_44079730	10.7756035411
SCN4B	chr11_118023630	15.4319054158
SPSB3	chr16_1832581	7.4615854826
ACOT6	chr14_74083547	23.4816124176
ISLR2	chr15_74421714	16.1431803822
TCTEX1D4	chr1_45272957	10.8981892565
GPR180	chr13_95254103	12.6908482398
NELL1	chr11_20691096	18.0898463533
CHMP2A	chr19_59066491	8.42178910545
NLRP11	chr19_56343460	20.4987559679
COPZ1	chr12_54718873	10.0881231345
CTDSPL	chr3_37903668	9.46517271075
CADM1	chr11_115375241	14.5907137982
DR1	chr1_93811477	11.2105326075
FGF4	chr11_69590171	17.7669178842
CH25H	chr10_90967071	19.288407025
OR52B4	chr11_4389616	24.3840254612
B3GALT4	chr6_33244916	11.7907985819
C12orf66	chr12_64616076	14.3761667216
PODN	chr1_53527723	15.6896511706
CCDC130	chr19_13858752	10.2589942886
AMBP	chr9_116840752	22.0284072686
PCGF6	chr10_105110891	14.7524023194
ETS2	chr21_40177230	11.3485007452
OCA2	chr15_28344458	15.5697146163
PRKCZ	chr1_1981908	12.5450258087
CSN2	chr4_70826729	19.4865629138
UTP11L	chr1_38478383	11.8961827664
SCN4B	chr11_118016184	13.5603753146
RIMS2	chr8_105235562	19.6623340692
PAOX	chr10_135192740	11.3562373695
IPP	chr1_46216485	11.7070272189
CYTIP	chr2_158300604	15.2162784351
OVOL1	chr11_65554504	12.3234185492
CRYGS	chr3_186262167	19.8138838442
IGFBP2	chr2_217498126	15.192791384
ITGA2B	chr17_42466873	15.7117067508
RUSC1	chr1_155290639	15.7016603133
CUL4A	chr13_113862506	13.0131151124
OR1Q1	chr9_125377016	22.0491035432
NFKB2	chr10_104154334	9.39347471361
LHX4	chr1_180199432	13.5259882386
FEM1C	chr5_114880591	11.5283270057
IFIT3	chr10_91087575	16.4279637878
PEX11A	chr15_90234015	15.3591552107
PNPLA6	chr19_7599127	12.8639443563
FAM129C	chr19_17634109	14.853985169
WDR81	chr17_1619816	7.15214443885
DEFB136	chr8_11832108	21.029528686
ZNF804A	chr2_185463092	11.0560186155
OR11H6	chr14_20691868	22.7353714952
NCAM1	chr11_112831968	18.854332042
NCKAP1L	chr12_54892567	14.3603999233
UBL5	chr19_9938567	10.4219372276
LMNB1	chr5_126112314	12.0057020308
G6PC	chr17_41052813	22.2928569423
KRT25	chr17_38911584	22.4571448841
ZG16	chr16_29789560	20.5692172348
IFIT3	chr10_91092235	15.1554794166
TRAFD1	chr12_112563348	13.3303434988
MVP	chr16_29841835	18.2506965945
MRPS24	chr7_43909145	12.6339476871
LTB4R	chr14_24780704	13.1074423852
FIZ1	chr19_56110893	8.96293012443
C17orf74	chr17_7328934	17.3968622194
NFE2	chr12_54694821	11.3463136416
SLC7A6	chr16_68298418	11.4272358655
SORD	chr15_45315301	12.4246710683
OAS3	chr12_113376237	15.9164466732
ACOT7	chr1_6453826	45.2545481703
PEX14	chr1_10535002	14.3386397616
RBX1	chr22_41347350	8.91960236196
GLT6D1	chr9_138531386	22.2796246039
KCNA4	chr11_30038577	17.8185225984
MSRA	chr8_9911778	12.3472229539
AQP2	chr12_50344523	20.9030956722
TMEM43	chr3_14166439	11.1596505685
WSCD2	chr12_108523247	18.9391052227
FAM71F2	chr7_128312337	16.9903399753
PTPRA	chr20_2844840	17.1706798957
ZNF385B	chr2_180726232	17.4308296139
SPTLC1	chr9_94877756	13.121909996
TCOF1	chr5_149737201	11.655549843
NKIRAS1	chr3_23958537	13.4442741629
SYBU	chr8_110655419	22.0389556257
SOCS3	chr17_76356160	9.57793349544
NCK1	chr3_136581049	11.1126239729
MTMR4	chr17_56595251	10.9238102829
ZNF17	chr19_57922528	15.6457275808
JUND	chr19_18392466	4.9988756735
MRPL43	chr10_102747276	12.3802257225
HBA1	chr16_226649	16.6401279584
DUSP15	chr20_30458011	15.9411736605
DLD	chr7_107531551	14.5806147297
GPD1L	chr3_32148002	14.3154163845
SDCCAG3	chr9_139305054	9.62730180621
POLR2G	chr11_62529010	11.4833789235
LOXL2	chr8_23261722	19.166248396
ENTPD5	chr14_74486026	14.2135417988
FUCA2	chr6_143833020	13.9248639258
ABHD1	chr2_27346656	15.9270079382
GJD4	chr10_35894337	22.649793963
CDH9	chr5_27038689	21.1171361846
ADSS	chr1_244615436	10.1956512183
PAK6	chr15_40531997	17.2734396819
SULT1C4	chr2_108994420	18.7032466296
RINL	chr19_39368919	14.5569482047
RND3	chr2_151344209	17.3623113795
GOLGA6L1	chr15_22736245	54.447852862
ZBTB8B	chr1_32930657	19.4398417719
GPR35	chr2_241544824	18.3212667242
DLGAP2	chr8_1449531	22.0230864284
CACHD1	chr1_64936475	16.5280145529
NUP210L	chr1_154127592	18.2137306827
OR5F1	chr11_55762101	19.3507038029
CMPK1	chr1_47799468	11.8699355353
CSRNP2	chr12_51477454	11.2532895314
IRX4	chr5_1887293	16.808803284
CECR2	chr22_17840838	24.6731059367
ZNF90	chr19_20188802	17.6480558938
EIF4ENIF1	chr22_31885547	12.6628700916
TRPC4AP	chr20_33680618	12.9132412334
LRRC37A3	chr17_62915598	18.6838736205
ATP10B	chr5_160279219	23.9279137959
ST6GALNAC5	chr1_77333185	19.2167874686
RCOR3	chr1_211432707	7.6669928912
FOXRED2	chr22_36903090	11.0783028603
ATRN	chr20_3451664	13.9250548761
CACNG5	chr17_64873390	22.2083048419
KIF24	chr9_34329198	11.8112777698
ANAPC2	chr9_140083057	7.71323045169
ADORA1	chr1_203096835	20.6679583567
C10orf90	chr10_128210010	24.087430777
LATS1	chr6_150037561	18.7018694906
AGR2	chr7_16844738	21.6171030379
SYVN1	chr11_64902003	12.0292184776
ZNF808	chr19_53030908	11.9023138965
COL22A1	chr8_139926249	19.9361798045
CDH1	chr16_68771194	17.0964839218
TXNDC15	chr5_134209459	14.1463573287
KLF3	chr4_38665789	5.1320305752
OR10C1	chr6_29407715	22.6420617604
ATF1	chr12_51157788	10.4381460575
PKP4	chr2_159313391	12.7224239191
ARID4A	chr14_58765221	8.5492319328
CMYA5	chr5_78985658	16.1516868516
PRKG1	chr10_52834233	17.1485794428
OAT	chr10_126107545	11.2593265273
C19orf35	chr19_2282181	10.1739639245
DAXX	chr6_33290793	8.60622903272
GPR161	chr1_168105945	14.4709154048
BSCL2	chr11_62475179	13.2070827786
CADPS	chr3_62861064	15.2651738797
PDLIM5	chr4_95373007	12.6008810222
FOXD3	chr1_63788729	11.349985282
PARP9	chr3_122283523	13.0987758643
PCP4L1	chr1_161228516	22.1985114431
ANKRD6	chr6_90142896	14.2776306346
RASD1	chr17_17399709	12.3708285068
PRSS55	chr8_10383055	22.7707277892
EGLN2	chr19_41305047	8.48158065538
MFAP3L	chr4_170954179	21.7751252347
CYP2D6	chr22_42526883	20.2037215568
FAM195B	chr17_79791170	9.8101842015
PCDHB5	chr5_140514787	18.5286285327
LSM1	chr8_38034248	11.6222683624
PACSIN2	chr22_43343047	19.5362829417
MCPH1	chr8_6264112	10.1816650301
WFDC3	chr20_44420547	10.2561979468
NHSL1	chr6_138820579	20.9147740077
THEM5	chr1_151826173	19.8649382414
RNF207	chr1_6266188	20.5255583966
FAM114A2	chr5_153418497	14.3046374065
CEACAM16	chr19_45202420	20.3149777023
ZNF772	chr19_57988938	15.3839504001
JSRP1	chr19_2256422	15.1538759717
RAD17	chr5_68666861	16.405619238
FYN	chr6_112041265	19.2357300884
SNX19	chr11_130786382	13.5318146767
NMRAL1	chr16_4524896	14.6501895473
CDK2AP1	chr12_123756863	10.2085392329
ARID5B	chr10_63808969	19.8566081928
SIRT2	chr19_39390502	11.6293176938
NT5DC2	chr3_52569093	16.9973658214
LIMS1	chr2_109204921	15.81473692
SLC12A1	chr15_48498497	22.0903678538
FAM102A	chr9_130712993	18.8809471695
CCDC54	chr3_107096187	23.8689266098
IMP3	chr15_75932664	12.3805044049
SHMT2	chr12_57624142	14.240046696
LDB3	chr10_88428425	20.0093403501
DLG2	chr11_84028382	22.4384745359
CCNC	chr6_100016690	14.447733276
LONP1	chr19_5720269	8.10547629778
KCND2	chr7_119913721	16.4310881279
TMEM232	chr5_110062450	17.0620302937
KISS1R	chr19_917341	10.644555551
SYNC	chr1_33168361	16.4481752491
ZNF519	chr18_14132489	18.2994926861
EPC1	chr10_32667726	16.1110503098
PSMG1	chr21_40555440	11.0465593158
SHISA4	chr1_201857804	16.3387567838
DNAH8	chr6_38683116	17.3533354145
SLC25A11	chr17_4843462	10.0772189995
TMEM159	chr16_21169697	12.8865100231
AMY1A	chr1_104198301	29.1484856493
ARHGAP12	chr10_32217804	10.4585042052
MELK	chr9_36572858	16.1362401426
MYO3B	chr2_171034654	18.9146939725
MACROD2	chr20_15177503	23.5783378096
GZMH	chr14_25078926	23.4763494215
TRIM52	chr5_180688119	11.6298824578
IFRD1	chr7_112092112	14.1288545065
SLC39A13	chr11_47430045	9.10370999024
MAEA	chr4_1303578	16.4207589773
ZKSCAN5	chr7_99102272	8.53437539821
PLK3	chr1_45266035	14.4505829675
TPI1	chr12_6976583	9.96415781197
HMHA1	chr19_1071219	10.590375594
TUBB	chr6_30689325	8.29004941841
HIST1H2BO	chr6_27861202	10.6764905274
SPG20	chr13_36920934	11.4607544671
GZMK	chr5_54320106	23.9151405395
NPL	chr1_182758583	16.171755004
RNF17	chr13_25338300	18.3818936747
KDM4C	chr9_6757640	11.784627472
PPP1R13L	chr19_45909607	12.4376215191
CHRAC1	chr8_141521396	9.1182251036
GAS7	chr17_9929623	19.9928257565
LRRC37A2	chr17_44590075	3.52978262018
GDF9	chr5_132202022	13.9618442886
NEDD1	chr12_97301243	14.408077032
MME	chr3_154797704	16.7611465609
RAD9A	chr11_67160775	14.1290515381
TRIM10	chr6_30128711	18.2865154487
SLC23A1	chr5_138719039	17.1715129871
PMP2	chr8_82359719	22.7686508476
KLF7	chr2_208031970	10.1752193275
FLT1	chr13_29069265	15.4377804341
GSTM3	chr1_110283660	19.966466473
LYST	chr1_236047008	16.3869457298
BSCL2	chr11_62473787	11.0109563855
MS4A6A	chr11_59950804	20.4328067786
ICA1L	chr2_203693957	19.9241610899
C3orf30	chr3_118864996	20.1390636723
PIP	chr7_142829173	20.992716419
PIK3R4	chr3_130465696	16.0328760232
RHOH	chr4_40192630	20.4278801751
TXNDC8	chr9_113100164	22.720087316
MGLL	chr3_127542093	13.6798280981
MSMB	chr10_51549552	22.0964195333
DSG2	chr18_29078026	18.4982741285
LILRB2	chr19_54784399	15.9411618277
FBXO32	chr8_124553493	14.5830833395
TYR	chr11_88911039	20.4253586755
PARP3	chr3_51976320	10.5344466693
APOA1BP	chr1_156561557	14.1217742962
SNRNP200	chr2_96971307	12.231091473
SLC2A7	chr1_9086404	20.1513008713
TAB2	chr6_149539059	22.7492655717
VAX2	chr2_71127719	16.2174088815
ATP5E	chr20_57607422	12.1862624869
SKI	chr1_2160133	5.35215773922
CLVS2	chr6_123317115	18.2826319035
ARHGAP18	chr6_130031370	15.6049546307
DCBLD2	chr3_98620533	12.6950248698
RANBP9	chr6_13711796	8.99178809338
IKZF1	chr7_50343678	10.0646174727
PYCRL	chr8_144691784	10.3494858542
GMFB	chr14_54955744	13.1684259359
FAM101A	chr12_124773709	21.4699229326
STAT2	chr12_56754037	12.2833870226
NDUFS2	chr1_161169104	16.9391535646
TMX2	chr11_57479994	9.87831271031
SPPL2A	chr15_51057910	12.5923640618
C11orf88	chr11_111385509	19.6287025446
TRPV4	chr12_110252601	18.3154657142
NKX2-1	chr14_36988903	15.8978126809
SPINT3	chr20_44144264	22.2859302026
CYP7B1	chr8_65711348	17.7289261648
BMP6	chr6_7727010	12.3145869212
CASKIN2	chr17_73505969	19.7102719021
PF4V1	chr4_74719012	17.8051633879
SLC24A1	chr15_65914269	21.3410561232
ATF7IP2	chr16_10522724	21.7379597029
ERP27	chr12_15091483	16.3097017574
KRTAP5-5	chr11_1651032	15.8213669588
ESR2	chr14_64761128	18.4699070979
RPGRIP1	chr14_21756135	22.9028091185
NLRP4	chr19_56347943	19.2165820216
PPIP5K2	chr5_102465009	21.5817968674
TNFSF11	chr13_43148290	21.0075798354
CCDC127	chr5_218297	15.2112054858
NOS1	chr12_117747215	21.7970349672
PTGFRN	chr1_117452544	19.5496282904
DNAJB8	chr3_128186091	21.0989251873
MPRIP	chr17_16946073	12.9075738021
MAFF	chr22_38599026	12.0192689738
NECAP1	chr12_8234806	12.3438264163
ZEB1	chr10_31608100	9.46298431293
CDK8	chr13_26828755	12.886499238
CHSY3	chr5_129240522	12.6310430621
PLA1A	chr3_119319117	17.7263919222
CTR9	chr11_10772533	12.1659443698
CD36	chr7_80267831	17.5793340107
MAPKBP1	chr15_42066631	12.5976708021
C10orf88	chr10_124713919	11.9184273383
ODAM	chr4_71062243	20.3545496861
SEMA4A	chr1_156123321	16.4236567853
TRIM31	chr6_30080867	22.7262704014
CRABP1	chr15_78632665	17.7364871907
FHOD1	chr16_67281425	10.2114481111
FLG	chr1_152297679	25.0859871088
ZNF213	chr16_3185056	11.047158753
PLCH2	chr1_2398897	15.63204001
OR5B2	chr11_58190786	22.410810153
NR6A1	chr9_127533589	8.12185518429
C2orf50	chr2_11273178	13.6594429085
FUS	chr16_31191430	9.95408803068
PGD	chr1_10459048	18.3659305049
OSR2	chr8_99956630	19.0072026801
DMRTA1	chr9_22446839	18.1804129055
CSNK1G3	chr5_122847792	11.5833457468
KLK10	chr19_51523431	18.1539803635
HOXA5	chr7_27183287	16.4256626131
PHACTR4	chr1_28696092	17.7229543315
MAVS	chr20_3827445	10.1082170001
NLRP14	chr11_7041699	17.1210609459
CASKIN2	chr17_73511664	10.2618422566
CRCP	chr7_65579804	12.8297614729
PM20D1	chr1_205819276	20.9042117989
CAPS	chr19_5913654	18.3452379771
HIST2H2AC	chr1_149858524	7.54000823449
PLXDC1	chr17_37307902	12.0765015751
C3AR1	chr12_8218955	17.7281880476
NHSL1	chr6_138893668	19.3147623926
RIMS2	chr8_104512975	13.8485019499
MIXL1	chr1_226411318	14.8113605322
IGSF11	chr3_118753676	20.0297770672
SUPT6H	chr17_26989301	14.1100331028
ACP6	chr1_147142634	16.1339902819
TRIM7	chr5_180632293	12.6649355677
GKAP1	chr9_86432752	13.424427804
CSF1R	chr5_149492935	20.1754116947
TRPM7	chr15_50979012	12.9553450985
MAP2	chr2_210288770	15.9673638137
PYCR1	chr17_79895204	12.8535246747
SERPINA12	chr14_94984181	22.3460698753
BCAR3	chr1_94079702	20.3867275096
FAM111B	chr11_58874657	18.6287698117
RAP2A	chr13_98086474	8.92859452033
EPHX3	chr19_15343858	13.7112476392
MAST2	chr1_46269284	10.298031348
B9D1	chr17_19266046	13.0520615685
RPS6KA5	chr14_91526993	7.72560502591
ORMDL1	chr2_190649097	11.2594811588
DPCD	chr10_103348088	14.214413064
MAD2L1BP	chr6_43597278	9.50428881898
FGFR4	chr5_176516550	17.5075054745
CSRP1	chr1_201465701	21.2638392205
C9orf64	chr9_86571663	14.9684957688
RPS15	chr19_1438423	11.6326947666
MYH2	chr17_10453017	23.1870756746
OPRD1	chr1_29138653	19.2139073148
ZBTB7B	chr1_154975105	6.59506619532
CDK12	chr17_37617763	11.5017613486
HLTF	chr3_148804341	16.4068860704
CYFIP2	chr5_156696351	19.1409461345
AATK	chr17_79139872	13.4180972435
SYT2	chr1_202612581	16.2454409085
CD22	chr19_35820068	18.4280450445
PMVK	chr1_154909484	13.9349116213
KDM2A	chr11_67007505	15.1255013285
FBXO48	chr2_68694390	11.9615512621
MUC1	chr1_155162706	11.2682439608
KATNAL2	chr18_44526786	20.8472696889
OR6B3	chr2_240985489	21.5864798471
KLC2	chr11_66024764	15.5149307179
SLC24A1	chr15_65903742	13.6107275257
KIAA1147	chr7_141401953	12.0363050373
FES	chr15_91427687	10.8048402033
DCDC5	chr11_31014233	22.9215372212
SRSF4	chr1_29508637	12.4934057288
NBL1	chr1_19970207	17.1047440291
LRFN5	chr14_42076763	15.6404908158
ESRRA	chr11_64073698	8.40039625677
TUBA1A	chr12_49583107	12.3832434121
KIAA1191	chr5_175788810	14.7709364863
BUB1B	chr15_40453209	14.7606981491
SIKE1	chr1_115323308	16.9791728584
ALS2CR11	chr2_202483905	19.3137734599
KCNK3	chr2_26915580	15.6959590125
MRPL47	chr3_179322434	13.1775441509
PILRA	chr7_99971067	15.4387020035
OSBPL7	chr17_45899147	15.93057896
SLC9A3R1	chr17_72744750	9.66516129518
CNGB3	chr8_87755903	22.6969837715
ARCN1	chr11_118443101	13.3426678107
LOX	chr5_121412918	17.4936906925
LIPE	chr19_42931578	18.4627705889
PTHLH	chr12_28124916	19.5366398166
BTNL8	chr5_180326076	21.8255841832
APOL6	chr22_36044423	17.5519401769
CENPL	chr1_173793270	13.5610254695
CDH26	chr20_58571416	20.8374603141
MAD1L1	chr7_1980186	17.0922739649
NCDN	chr1_36023392	11.1698762598
OR8D1	chr11_124180662	21.3509628969
GRTP1	chr13_114018463	11.5146801638
HKR1	chr19_37825579	14.8806971262
DEFB134	chr8_11858261	23.9180670869
HEMK1	chr3_50606908	11.7540457794
PCDH20	chr13_61989655	15.6276234493
PIP4K2A	chr10_23003503	10.4183665332
TRAK2	chr2_202316319	11.3337528327
KRTAP5-11	chr11_71293921	18.0770781766
TSPYL6	chr2_54483409	21.226825153
STK38L	chr12_27397077	11.8040763533
RPH3A	chr12_113229548	19.2682084674
SIRT6	chr19_4182596	11.4711868948
ARHGAP15	chr2_143886898	16.6431314384
ZNF43	chr19_22019010	15.5607835569
ZDHHC5	chr11_57435473	8.1647169951
FABP6	chr5_159626047	14.1350573973
WNT5B	chr12_1726221	19.0407355097
DEC1	chr9_117904096	23.7607814517
DICER1	chr14_95623759	10.5046971687
RASA2	chr3_141205888	9.17871060218
ARHGAP28	chr18_6834431	22.2498124925
GYLTL1B	chr11_45944226	13.7539863475
SAMHD1	chr20_35580246	12.8182110729
KRT15	chr17_39675270	19.4068475926
TTC26	chr7_138818489	14.7454019887
RAB43	chr3_128840647	7.63859384297
DDN	chr12_49393088	12.9666149505
NEIL1	chr15_75639330	15.5907623724
FILIP1L	chr3_99833357	21.20317009
EVC2	chr4_5710294	17.0559920128
HAL	chr12_96390143	17.0912820079
NDUFB7	chr19_14682889	11.7051796523
IL17RE	chr3_9944295	16.1671247895
OR2S2	chr9_35958151	24.4207958387
KIAA0319	chr6_24646249	13.9913451438
MYOT	chr5_137203544	22.0439445475
PRDM5	chr4_121844021	17.8299802911
STK32A	chr5_146614578	20.6191739119
ISL1	chr5_50678957	18.7523777088
CDKL1	chr14_50864122	17.9428717053
CRH	chr8_67090846	19.2292264607
BDH2	chr4_104021024	19.1653558328
EXTL1	chr1_26348270	19.7204317256
MATR3	chr5_138629332	11.5932117731
TIMM9	chr14_58893960	11.5329344728
DGKD	chr2_234263152	8.5937302201
USP5	chr12_6961284	7.84062160145
ZNF268	chr12_133758059	14.1318683376
TLCD2	chr17_1613662	11.9453923056
PARS2	chr1_55230226	12.6075311189
HIST2H2AB	chr1_149859466	8.12368081437
SEMA4G	chr10_102732285	20.2116237313
